,Cam,Police,Visibility,Population,Safety
2225,1,0,4,1,3
2226,1,0,4,1,3
2227,1,0,4,1,3
2228,1,0,4,1,3
2229,1,0,4,1,3
2230,1,0,4,1,3
2231,1,0,4,1,3
2232,1,0,4,1,3
2233,1,0,4,1,3
2234,1,0,4,1,3
2235,1,0,4,1,3
2236,1,0,4,1,3
2237,1,0,4,1,3
2238,1,0,4,2,4
2239,1,0,4,2,4
2240,1,0,4,2,4
2241,1,0,4,2,4
2242,1,0,4,2,4
2243,1,0,4,2,4
2244,1,0,4,2,4
2245,1,0,4,2,4
2246,1,0,4,2,4
2247,1,0,4,2,4
2248,1,0,4,2,4
2249,1,0,4,2,4
2250,1,0,4,2,4
2251,1,0,4,2,4
2252,1,0,4,2,4
2253,1,0,4,2,4
2254,1,0,4,2,4
2255,1,0,4,2,4
2256,1,0,4,2,4
2257,1,0,4,2,4
2258,1,0,4,2,4
2259,1,0,4,2,4
2260,1,0,4,2,4
2261,1,0,4,2,4
2262,1,0,4,2,4
2263,1,0,4,2,4
2264,1,0,4,2,4
2265,1,0,4,2,4
2266,1,0,4,2,4
2267,1,0,4,2,4
2268,1,0,4,2,4
2269,1,0,4,2,4
2270,1,0,4,2,4
2271,1,0,4,2,4
2272,1,0,4,2,4
2273,1,0,4,2,4
2274,1,0,4,2,4
2275,1,0,4,2,4
2276,1,0,4,2,4
2277,1,0,4,2,4
2278,1,0,4,2,4
2279,1,0,4,2,4
2280,1,0,4,2,4
2281,1,0,4,2,4
2282,1,0,4,2,4
2283,1,0,4,2,4
2284,1,0,4,2,4
2285,1,0,4,2,4
2286,1,0,4,2,4
2287,1,0,4,2,4
2288,1,0,4,2,4
2289,1,0,4,2,4
2290,1,0,4,2,4
2291,1,0,4,2,4
2292,1,0,4,2,4
2293,1,0,4,2,4
2294,1,1,0,0,0
2295,1,1,0,0,0
2296,1,1,0,0,0
2297,1,1,0,0,0
2298,1,1,0,0,0
2299,1,1,0,0,0
2300,1,1,0,0,0
2301,1,1,0,0,0
2302,1,1,0,0,0
2303,1,1,0,0,0
2304,1,1,0,0,0
2305,1,1,0,0,0
2306,1,1,0,0,0
2307,1,1,0,0,0
2308,1,1,0,0,0
2309,1,1,0,0,0
2310,1,1,0,0,0
2311,1,1,0,0,0
2312,1,1,0,0,0
2313,1,1,0,0,0
2314,1,1,0,0,0
2315,1,1,0,0,0
2316,1,1,0,0,0
2317,1,1,0,0,0
2318,1,1,0,0,0
2319,1,1,0,0,0
2320,1,1,0,0,0
2321,1,1,0,0,0
2322,1,1,0,0,0
2323,1,1,0,0,0
2324,1,1,0,0,0
2325,1,1,0,0,0
2326,1,1,0,0,0
2327,1,1,0,0,0
2328,1,1,0,0,0
2329,1,1,0,0,0
2330,1,1,0,0,0
2331,1,1,0,0,0
2332,1,1,0,0,0
2333,1,1,0,0,0
2334,1,1,0,0,0
2335,1,1,0,0,0
2336,1,1,0,0,0
2337,1,1,0,0,0
2338,1,1,0,0,0
2339,1,1,0,0,0
2340,1,1,0,0,0
2341,1,1,0,0,0
2342,1,1,0,0,0
2343,1,1,0,0,0
2344,1,1,0,0,0
2345,1,1,0,0,0
2346,1,1,0,0,0
2347,1,1,0,0,0
2348,1,1,0,0,0
2349,1,1,0,0,0
2350,1,1,0,0,0
2351,1,1,0,0,0
2352,1,1,0,0,0
2353,1,1,0,1,1
2354,1,1,0,1,1
2355,1,1,0,1,1
2356,1,1,0,1,1
2357,1,1,0,1,1
2358,1,1,0,1,1
2359,1,1,0,1,1
2360,1,1,0,1,1
2361,1,1,0,1,1
2362,1,1,0,1,1
2363,1,1,0,1,1
2364,1,1,0,1,1
2365,1,1,0,1,1
2366,1,1,0,1,1
2367,1,1,0,1,1
2368,1,1,0,1,1
2369,1,1,0,1,1
2370,1,1,0,1,1
2371,1,1,0,1,1
2372,1,1,0,1,1
2373,1,1,0,1,1
2374,1,1,0,1,1
2375,1,1,0,1,1
2376,1,1,0,1,1
2377,1,1,0,2,1
2378,1,1,0,2,1
2379,1,1,0,2,1
2380,1,1,0,2,1
2381,1,1,0,2,1
2382,1,1,0,2,1
2383,1,1,0,2,1
2384,1,1,0,2,1
2385,1,1,0,2,1
2386,1,1,0,2,1
2387,1,1,0,2,1
2388,1,1,0,2,1
2389,1,1,0,2,1
2390,1,1,0,2,1
2391,1,1,0,2,1
2392,1,1,0,2,1
2393,1,1,0,2,1
2394,1,1,0,2,1
2395,1,1,0,2,1
2396,1,1,0,2,1
2397,1,1,0,2,1
2398,1,1,0,2,1
2399,1,1,0,2,1
2400,1,1,0,2,1
2401,1,1,1,0,1
2402,1,1,1,0,1
2403,1,1,1,0,1
2404,1,1,1,0,1
2405,1,1,1,0,1
2406,1,1,1,0,1
2407,1,1,1,0,1
2408,1,1,1,0,1
2409,1,1,1,0,1
2410,1,1,1,0,1
2411,1,1,1,0,1
2412,1,1,1,0,1
2413,1,1,1,0,1
2414,1,1,1,0,1
2415,1,1,1,0,1
2416,1,1,1,0,1
2417,1,1,1,0,1
2418,1,1,1,0,1
2419,1,1,1,0,1
2420,1,1,1,0,1
2421,1,1,1,0,1
2422,1,1,1,0,1
2423,1,1,1,0,1
2424,1,1,1,0,1
2425,1,1,1,1,1
2426,1,1,1,1,1
2427,1,1,1,1,1
2428,1,1,1,1,1
2429,1,1,1,1,1
2430,1,1,1,1,1
2431,1,1,1,1,1
2432,1,1,1,1,1
2433,1,1,1,1,1
2434,1,1,1,1,1
2435,1,1,1,1,1
2436,1,1,1,1,1
2437,1,1,1,1,1
2438,1,1,1,1,1
2439,1,1,1,1,1
2440,1,1,1,1,1
2441,1,1,1,1,1
2442,1,1,1,1,1
2443,1,1,1,1,1
2444,1,1,1,1,1
2445,1,1,1,1,1
2446,1,1,1,1,1
2447,1,1,1,1,1
2448,1,1,1,1,1
2449,1,1,1,2,2
2450,1,1,1,2,2
2451,1,1,1,2,2
2452,1,1,1,2,2
2453,1,1,1,2,2
2454,1,1,1,2,2
2455,1,1,1,2,2
2456,1,1,1,2,2
2457,1,1,1,2,2
2458,1,1,1,2,2
2459,1,1,1,2,2
2460,1,1,1,2,2
2461,1,1,1,2,2
2462,1,1,1,2,2
2463,1,1,1,2,2
2464,1,1,1,2,2
2465,1,1,1,2,2
2466,1,1,1,2,2
2467,1,1,1,2,2
2468,1,1,1,2,2
2469,1,1,1,2,2
2470,1,1,1,2,2
2471,1,1,1,2,2
2472,1,1,1,2,2
2473,1,1,1,2,2
2474,1,1,1,2,2
2475,1,1,2,0,1
2476,1,1,2,0,1
2477,1,1,2,0,1
2478,1,1,2,0,1
2479,1,1,2,0,1
2480,1,1,2,0,1
2481,1,1,2,0,1
2482,1,1,2,0,1
2483,1,1,2,0,1
2484,1,1,2,0,1
2485,1,1,2,0,1
2486,1,1,2,0,1
2487,1,1,2,0,1
2488,1,1,2,0,1
2489,1,1,2,0,1
2490,1,1,2,0,1
2491,1,1,2,0,1
2492,1,1,2,0,1
2493,1,1,2,0,1
2494,1,1,2,0,1
2495,1,1,2,0,1
2496,1,1,2,0,1
2497,1,1,2,0,1
2498,1,1,2,0,1
2499,1,1,2,1,2
2500,1,1,2,1,2
2501,1,1,2,1,2
2502,1,1,2,1,2
2503,1,1,2,1,2
2504,1,1,2,1,2
2505,1,1,2,1,2
2506,1,1,2,1,2
2507,1,1,2,1,2
2508,1,1,2,1,2
2509,1,1,2,1,2
2510,1,1,2,1,2
2511,1,1,2,1,2
2512,1,1,2,1,2
2513,1,1,2,1,2
2514,1,1,2,1,2
2515,1,1,2,1,2
2516,1,1,2,1,2
2517,1,1,2,1,2
2518,1,1,2,1,2
2519,1,1,2,1,2
2520,1,1,2,1,2
2521,1,1,2,1,2
2522,1,1,2,1,2
2523,1,1,2,1,2
2524,1,1,2,1,2
2525,1,1,2,2,2
2526,1,1,2,2,2
2527,1,1,2,2,2
2528,1,1,2,2,2
2529,1,1,2,2,2
2530,1,1,2,2,2
2531,1,1,2,2,2
2532,1,1,2,2,2
2533,1,1,2,2,2
2534,1,1,2,2,2
2535,1,1,2,2,2
2536,1,1,2,2,2
2537,1,1,2,2,2
2538,1,1,2,2,2
2539,1,1,2,2,2
2540,1,1,2,2,2
2541,1,1,2,2,2
2542,1,1,2,2,2
2543,1,1,2,2,2
2544,1,1,2,2,2
2545,1,1,2,2,2
2546,1,1,2,2,2
2547,1,1,2,2,2
2548,1,1,2,2,2
2549,1,1,2,2,2
2550,1,1,2,2,2
2551,1,1,3,0,1
2552,1,1,3,0,1
2553,1,1,3,0,1
2554,1,1,3,0,1
2555,1,1,3,0,1
2556,1,1,3,0,1
2557,1,1,3,0,1
2558,1,1,3,0,1
2559,1,1,3,0,1
2560,1,1,3,0,1
2561,1,1,3,0,1
2562,1,1,3,0,1
2563,1,1,3,0,1
2564,1,1,3,0,1
2565,1,1,3,0,1
2566,1,1,3,0,1
2567,1,1,3,0,1
2568,1,1,3,0,1
2569,1,1,3,0,1
2570,1,1,3,0,1
2571,1,1,3,0,1
2572,1,1,3,0,1
2573,1,1,3,0,1
2574,1,1,3,0,1
2575,1,1,3,1,2
2576,1,1,3,1,2
2577,1,1,3,1,2
2578,1,1,3,1,2
2579,1,1,3,1,2
2580,1,1,3,1,2
2581,1,1,3,1,2
2582,1,1,3,1,2
2583,1,1,3,1,2
2584,1,1,3,1,2
2585,1,1,3,1,2
2586,1,1,3,1,2
2587,1,1,3,1,2
2588,1,1,3,1,2
2589,1,1,3,1,2
2590,1,1,3,1,2
2591,1,1,3,1,2
2592,1,1,3,1,2
2593,1,1,3,1,2
2594,1,1,3,1,2
2595,1,1,3,1,2
2596,1,1,3,1,2
2597,1,1,3,1,2
2598,1,1,3,1,2
2599,1,1,3,1,2
2600,1,1,3,1,2
2601,1,1,3,2,3
2602,1,1,3,2,3
2603,1,1,3,2,3
2604,1,1,3,2,3
2605,1,1,3,2,3
2606,1,1,3,2,3
2607,1,1,3,2,3
2608,1,1,3,2,3
2609,1,1,3,2,3
2610,1,1,3,2,3
2611,1,1,3,2,3
2612,1,1,3,2,3
2613,1,1,3,2,3
2614,1,1,3,2,3
2615,1,1,3,2,3
2616,1,1,3,2,3
2617,1,1,3,2,3
2618,1,1,3,2,3
2619,1,1,3,2,3
2620,1,1,3,2,3
2621,1,1,3,2,3
2622,1,1,3,2,3
2623,1,1,3,2,3
2624,1,1,3,2,3
2625,1,1,3,2,3
2626,1,1,3,2,3
2627,1,1,3,2,3
2628,1,1,3,2,3
2629,1,1,3,2,3
2630,1,1,3,2,3
2631,1,1,3,2,3
2632,1,1,3,2,3
2633,1,1,3,2,3
2634,1,1,3,2,3
2635,1,1,3,2,3
2636,1,1,3,2,3
2637,1,1,3,2,3
2638,1,1,3,2,3
2639,1,1,3,2,3
2640,1,1,3,2,3
2641,1,1,3,2,3
2642,1,1,3,2,3
2643,1,1,3,2,3
2644,1,1,3,2,3
2645,1,1,3,2,3
2646,1,1,3,2,3
2647,1,1,3,2,3
2648,1,1,3,2,3
2649,1,1,3,2,3
2650,1,1,3,2,3
2651,1,1,4,0,2
2652,1,1,4,0,2
2653,1,1,4,0,2
2654,1,1,4,0,2
2655,1,1,4,0,2
2656,1,1,4,0,2
2657,1,1,4,0,2
2658,1,1,4,0,2
2659,1,1,4,0,2
2660,1,1,4,0,2
2661,1,1,4,0,2
2662,1,1,4,0,2
2663,1,1,4,0,2
2664,1,1,4,0,2
2665,1,1,4,0,2
2666,1,1,4,0,2
2667,1,1,4,0,2
2668,1,1,4,0,2
2669,1,1,4,0,2
2670,1,1,4,0,2
2671,1,1,4,0,2
2672,1,1,4,0,2
2673,1,1,4,0,2
2674,1,1,4,0,2
2675,1,1,4,0,2
2676,1,1,4,0,2
2677,1,1,4,1,3
2678,1,1,4,1,3
2679,1,1,4,1,3
2680,1,1,4,1,3
2681,1,1,4,1,3
2682,1,1,4,1,3
2683,1,1,4,1,3
2684,1,1,4,1,3
2685,1,1,4,1,3
2686,1,1,4,1,3
2687,1,1,4,1,3
2688,1,1,4,1,3
2689,1,1,4,1,3
2690,1,1,4,1,3
2691,1,1,4,1,3
2692,1,1,4,1,3
2693,1,1,4,1,3
2694,1,1,4,1,3
2695,1,1,4,1,3
2696,1,1,4,1,3
2697,1,1,4,1,3
2698,1,1,4,1,3
2699,1,1,4,1,3
2700,1,1,4,1,3
2701,1,1,4,1,3
2702,1,1,4,1,3
2703,1,1,4,1,3
2704,1,1,4,1,3
2705,1,1,4,1,3
2706,1,1,4,1,3
2707,1,1,4,1,3
2708,1,1,4,1,3
2709,1,1,4,1,3
2710,1,1,4,1,3
2711,1,1,4,1,3
2712,1,1,4,1,3
2713,1,1,4,1,3
2714,1,1,4,1,3
2715,1,1,4,1,3
2716,1,1,4,1,3
2717,1,1,4,1,3
2718,1,1,4,1,3
2719,1,1,4,1,3
2720,1,1,4,1,3
2721,1,1,4,1,3
2722,1,1,4,1,3
2723,1,1,4,1,3
2724,1,1,4,1,3
2725,1,1,4,1,3
2726,1,1,4,1,3
2727,1,1,4,2,4
2728,1,1,4,2,4
2729,1,1,4,2,4
2730,1,1,4,2,4
2731,1,1,4,2,4
2732,1,1,4,2,4
2733,1,1,4,2,4
2734,1,1,4,2,4
2735,1,1,4,2,4
2736,1,1,4,2,4
2737,1,1,4,2,4
2738,1,1,4,2,4
2739,1,1,4,2,4
2740,1,1,4,2,4
2741,1,1,4,2,4
2742,1,1,4,2,4
2743,1,1,4,2,4
2744,1,1,4,2,4
2745,1,1,4,2,4
2746,1,1,4,2,4
2747,1,1,4,2,4
2748,1,1,4,2,4
2749,1,1,4,2,4
2750,1,1,4,2,4
2751,1,1,4,2,4
2752,1,1,4,2,4
2753,1,1,4,2,4
2754,1,1,4,2,4
2755,1,1,4,2,4
2756,1,1,4,2,4
2757,1,1,4,2,4
2758,1,1,4,2,4
2759,1,1,4,2,4
2760,1,1,4,2,4
2761,1,1,4,2,4
2762,1,1,4,2,4
2763,1,1,4,2,4
2764,1,1,4,2,4
2765,1,1,4,2,4
2766,1,1,4,2,4
2767,1,1,4,2,4
2768,1,1,4,2,4
2769,1,1,4,2,4
2770,1,1,4,2,4
2771,1,1,4,2,4
2772,1,1,4,2,4
2773,1,1,4,2,4
2774,1,1,4,2,4
2775,1,1,4,2,4
2776,1,1,4,2,4
2777,1,1,4,2,4
2778,1,1,4,2,4
2779,1,1,4,2,4
2780,1,1,4,2,4
2781,1,1,4,2,4
2782,1,1,4,2,4
2783,1,2,0,0,0
2784,1,2,0,0,0
2785,1,2,0,0,0
2786,1,2,0,0,0
2787,1,2,0,0,0
2788,1,2,0,0,0
2789,1,2,0,0,0
2790,1,2,0,0,0
2791,1,2,0,0,0
2792,1,2,0,0,0
2793,1,2,0,0,0
2794,1,2,0,0,0
2795,1,2,0,0,0
2796,1,2,0,0,0
2797,1,2,0,0,0
2798,1,2,0,0,0
2799,1,2,0,0,0
2800,1,2,0,0,0
2801,1,2,0,0,0
2802,1,2,0,0,0
2803,1,2,0,0,0
2804,1,2,0,0,0
2805,1,2,0,0,0
2806,1,2,0,0,0
2807,1,2,0,0,0
2808,1,2,0,0,0
2809,1,2,0,0,0
2810,1,2,0,0,0
2811,1,2,0,0,0
2812,1,2,0,0,0
2813,1,2,0,0,0
2814,1,2,0,0,0
2815,1,2,0,0,0
2816,1,2,0,0,0
2817,1,2,0,0,0
2818,1,2,0,0,0
2819,1,2,0,0,0
2820,1,2,0,0,0
2821,1,2,0,0,0
2822,1,2,0,0,0
2823,1,2,0,0,0
2824,1,2,0,0,0
2825,1,2,0,0,0
2826,1,2,0,0,0
2827,1,2,0,0,0
2828,1,2,0,0,0
2829,1,2,0,0,0
2830,1,2,0,0,0
2831,1,2,0,0,0
2832,1,2,0,0,0
2833,1,2,0,0,0
2834,1,2,0,0,0
2835,1,2,0,0,0
2836,1,2,0,0,0
2837,1,2,0,0,0
2838,1,2,0,0,0
2839,1,2,0,0,0
2840,1,2,0,0,0
2841,1,2,0,0,0
2842,1,2,0,1,1
2843,1,2,0,1,1
2844,1,2,0,1,1
2845,1,2,0,1,1
2846,1,2,0,1,1
2847,1,2,0,1,1
2848,1,2,0,1,1
2849,1,2,0,1,1
2850,1,2,0,1,1
2851,1,2,0,1,1
2852,1,2,0,1,1
2853,1,2,0,1,1
2854,1,2,0,1,1
2855,1,2,0,1,1
2856,1,2,0,1,1
2857,1,2,0,1,1
2858,1,2,0,1,1
2859,1,2,0,1,1
2860,1,2,0,1,1
2861,1,2,0,1,1
2862,1,2,0,1,1
2863,1,2,0,1,1
2864,1,2,0,1,1
2865,1,2,0,1,1
2866,1,2,0,2,1
2867,1,2,0,2,1
2868,1,2,0,2,1
2869,1,2,0,2,1
2870,1,2,0,2,1
2871,1,2,0,2,1
2872,1,2,0,2,1
2873,1,2,0,2,1
2874,1,2,0,2,1
2875,1,2,0,2,1
2876,1,2,0,2,1
2877,1,2,0,2,1
2878,1,2,0,2,1
2879,1,2,0,2,1
2880,1,2,0,2,1
2881,1,2,0,2,1
2882,1,2,0,2,1
2883,1,2,0,2,1
2884,1,2,0,2,1
2885,1,2,0,2,1
2886,1,2,0,2,1
2887,1,2,0,2,1
2888,1,2,0,2,1
2889,1,2,0,2,1
2890,1,2,1,0,1
2891,1,2,1,0,1
2892,1,2,1,0,1
2893,1,2,1,0,1
2894,1,2,1,0,1
2895,1,2,1,0,1
2896,1,2,1,0,1
2897,1,2,1,0,1
2898,1,2,1,0,1
2899,1,2,1,0,1
2900,1,2,1,0,1
2901,1,2,1,0,1
2902,1,2,1,0,1
2903,1,2,1,0,1
2904,1,2,1,0,1
2905,1,2,1,0,1
2906,1,2,1,0,1
2907,1,2,1,0,1
2908,1,2,1,0,1
2909,1,2,1,0,1
2910,1,2,1,0,1
2911,1,2,1,0,1
2912,1,2,1,0,1
2913,1,2,1,0,1
2914,1,2,1,1,2
2915,1,2,1,1,2
2916,1,2,1,1,2
2917,1,2,1,1,2
2918,1,2,1,1,2
2919,1,2,1,1,2
2920,1,2,1,1,2
2921,1,2,1,1,2
2922,1,2,1,1,2
2923,1,2,1,1,2
2924,1,2,1,1,2
2925,1,2,1,1,2
2926,1,2,1,1,2
2927,1,2,1,1,2
2928,1,2,1,1,2
2929,1,2,1,1,2
2930,1,2,1,1,2
2931,1,2,1,1,2
2932,1,2,1,1,2
2933,1,2,1,1,2
2934,1,2,1,1,2
2935,1,2,1,1,2
2936,1,2,1,1,2
2937,1,2,1,1,2
2938,1,2,1,1,2
2939,1,2,1,1,2
2940,1,2,1,2,2
2941,1,2,1,2,2
2942,1,2,1,2,2
2943,1,2,1,2,2
2944,1,2,1,2,2
2945,1,2,1,2,2
2946,1,2,1,2,2
2947,1,2,1,2,2
2948,1,2,1,2,2
2949,1,2,1,2,2
2950,1,2,1,2,2
2951,1,2,1,2,2
2952,1,2,1,2,2
2953,1,2,1,2,2
2954,1,2,1,2,2
2955,1,2,1,2,2
2956,1,2,1,2,2
2957,1,2,1,2,2
2958,1,2,1,2,2
2959,1,2,1,2,2
2960,1,2,1,2,2
2961,1,2,1,2,2
2962,1,2,1,2,2
2963,1,2,1,2,2
2964,1,2,1,2,2
2965,1,2,1,2,2
2966,1,2,2,0,1
2967,1,2,2,0,1
2968,1,2,2,0,1
2969,1,2,2,0,1
2970,1,2,2,0,1
2971,1,2,2,0,1
2972,1,2,2,0,1
2973,1,2,2,0,1
2974,1,2,2,0,1
2975,1,2,2,0,1
2976,1,2,2,0,1
2977,1,2,2,0,1
2978,1,2,2,0,1
2979,1,2,2,0,1
2980,1,2,2,0,1
2981,1,2,2,0,1
2982,1,2,2,0,1
2983,1,2,2,0,1
2984,1,2,2,0,1
2985,1,2,2,0,1
2986,1,2,2,0,1
2987,1,2,2,0,1
2988,1,2,2,0,1
2989,1,2,2,0,1
2990,1,2,2,1,2
2991,1,2,2,1,2
2992,1,2,2,1,2
2993,1,2,2,1,2
2994,1,2,2,1,2
2995,1,2,2,1,2
2996,1,2,2,1,2
2997,1,2,2,1,2
2998,1,2,2,1,2
2999,1,2,2,1,2
3000,1,2,2,1,2
3001,1,2,2,1,2
3002,1,2,2,1,2
3003,1,2,2,1,2
3004,1,2,2,1,2
3005,1,2,2,1,2
3006,1,2,2,1,2
3007,1,2,2,1,2
3008,1,2,2,1,2
3009,1,2,2,1,2
3010,1,2,2,1,2
3011,1,2,2,1,2
3012,1,2,2,1,2
3013,1,2,2,1,2
3014,1,2,2,1,2
3015,1,2,2,1,2
3016,1,2,2,2,3
3017,1,2,2,2,3
3018,1,2,2,2,3
3019,1,2,2,2,3
3020,1,2,2,2,3
3021,1,2,2,2,3
3022,1,2,2,2,3
3023,1,2,2,2,3
3024,1,2,2,2,3
3025,1,2,2,2,3
3026,1,2,2,2,3
3027,1,2,2,2,3
3028,1,2,2,2,3
3029,1,2,2,2,3
3030,1,2,2,2,3
3031,1,2,2,2,3
3032,1,2,2,2,3
3033,1,2,2,2,3
3034,1,2,2,2,3
3035,1,2,2,2,3
3036,1,2,2,2,3
3037,1,2,2,2,3
3038,1,2,2,2,3
3039,1,2,2,2,3
3040,1,2,2,2,3
3041,1,2,2,2,3
3042,1,2,2,2,3
3043,1,2,2,2,3
3044,1,2,2,2,3
3045,1,2,2,2,3
3046,1,2,2,2,3
3047,1,2,2,2,3
3048,1,2,2,2,3
3049,1,2,2,2,3
3050,1,2,2,2,3
3051,1,2,2,2,3
3052,1,2,2,2,3
3053,1,2,2,2,3
3054,1,2,2,2,3
3055,1,2,2,2,3
3056,1,2,2,2,3
3057,1,2,2,2,3
3058,1,2,2,2,3
3059,1,2,2,2,3
3060,1,2,2,2,3
3061,1,2,2,2,3
3062,1,2,2,2,3
3063,1,2,2,2,3
3064,1,2,2,2,3
3065,1,2,2,2,3
3066,1,2,3,0,2
3067,1,2,3,0,2
3068,1,2,3,0,2
3069,1,2,3,0,2
3070,1,2,3,0,2
3071,1,2,3,0,2
3072,1,2,3,0,2
3073,1,2,3,0,2
3074,1,2,3,0,2
3075,1,2,3,0,2
3076,1,2,3,0,2
3077,1,2,3,0,2
3078,1,2,3,0,2
3079,1,2,3,0,2
3080,1,2,3,0,2
3081,1,2,3,0,2
3082,1,2,3,0,2
3083,1,2,3,0,2
3084,1,2,3,0,2
3085,1,2,3,0,2
3086,1,2,3,0,2
3087,1,2,3,0,2
3088,1,2,3,0,2
3089,1,2,3,0,2
3090,1,2,3,0,2
3091,1,2,3,0,2
3092,1,2,3,1,2
3093,1,2,3,1,2
3094,1,2,3,1,2
3095,1,2,3,1,2
3096,1,2,3,1,2
3097,1,2,3,1,2
3098,1,2,3,1,2
3099,1,2,3,1,2
3100,1,2,3,1,2
3101,1,2,3,1,2
3102,1,2,3,1,2
3103,1,2,3,1,2
3104,1,2,3,1,2
3105,1,2,3,1,2
3106,1,2,3,1,2
3107,1,2,3,1,2
3108,1,2,3,1,2
3109,1,2,3,1,2
3110,1,2,3,1,2
3111,1,2,3,1,2
3112,1,2,3,1,2
3113,1,2,3,1,2
3114,1,2,3,1,2
3115,1,2,3,1,2
3116,1,2,3,1,2
3117,1,2,3,1,2
3118,1,2,3,2,3
3119,1,2,3,2,3
3120,1,2,3,2,3
3121,1,2,3,2,3
3122,1,2,3,2,3
3123,1,2,3,2,3
3124,1,2,3,2,3
3125,1,2,3,2,3
3126,1,2,3,2,3
3127,1,2,3,2,3
3128,1,2,3,2,3
3129,1,2,3,2,3
3130,1,2,3,2,3
3131,1,2,3,2,3
3132,1,2,3,2,3
3133,1,2,3,2,3
3134,1,2,3,2,3
3135,1,2,3,2,3
3136,1,2,3,2,3
3137,1,2,3,2,3
3138,1,2,3,2,3
3139,1,2,3,2,3
3140,1,2,3,2,3
3141,1,2,3,2,3
3142,1,2,3,2,3
3143,1,2,3,2,3
3144,1,2,3,2,3
3145,1,2,3,2,3
3146,1,2,3,2,3
3147,1,2,3,2,3
3148,1,2,3,2,3
3149,1,2,3,2,3
3150,1,2,3,2,3
3151,1,2,3,2,3
3152,1,2,3,2,3
3153,1,2,3,2,3
3154,1,2,3,2,3
3155,1,2,3,2,3
3156,1,2,3,2,3
3157,1,2,3,2,3
3158,1,2,3,2,3
3159,1,2,3,2,3
3160,1,2,3,2,3
3161,1,2,3,2,3
3162,1,2,3,2,3
3163,1,2,3,2,3
3164,1,2,3,2,3
3165,1,2,3,2,3
3166,1,2,3,2,3
3167,1,2,3,2,3
3168,1,2,4,0,2
3169,1,2,4,0,2
3170,1,2,4,0,2
3171,1,2,4,0,2
3172,1,2,4,0,2
3173,1,2,4,0,2
3174,1,2,4,0,2
3175,1,2,4,0,2
3176,1,2,4,0,2
3177,1,2,4,0,2
3178,1,2,4,0,2
3179,1,2,4,0,2
3180,1,2,4,0,2
3181,1,2,4,0,2
3182,1,2,4,0,2
3183,1,2,4,0,2
3184,1,2,4,0,2
3185,1,2,4,0,2
3186,1,2,4,0,2
3187,1,2,4,0,2
3188,1,2,4,0,2
3189,1,2,4,0,2
3190,1,2,4,0,2
3191,1,2,4,0,2
3192,1,2,4,0,2
3193,1,2,4,0,2
3194,1,2,4,1,4
3195,1,2,4,1,4
3196,1,2,4,1,4
3197,1,2,4,1,4
3198,1,2,4,1,4
3199,1,2,4,1,4
3200,1,2,4,1,4
3201,1,2,4,1,4
3202,1,2,4,1,4
3203,1,2,4,1,4
3204,1,2,4,1,4
3205,1,2,4,1,4
3206,1,2,4,1,4
3207,1,2,4,1,4
3208,1,2,4,1,4
3209,1,2,4,1,4
3210,1,2,4,1,4
3211,1,2,4,1,4
3212,1,2,4,1,4
3213,1,2,4,1,4
3214,1,2,4,1,4
3215,1,2,4,1,4
3216,1,2,4,1,4
3217,1,2,4,1,4
3218,1,2,4,1,4
3219,1,2,4,1,4
3220,1,2,4,1,4
3221,1,2,4,1,4
3222,1,2,4,1,4
3223,1,2,4,1,4
3224,1,2,4,1,4
3225,1,2,4,1,4
3226,1,2,4,1,4
3227,1,2,4,1,4
3228,1,2,4,1,4
3229,1,2,4,1,4
3230,1,2,4,1,4
3231,1,2,4,1,4
3232,1,2,4,1,4
3233,1,2,4,1,4
3234,1,2,4,1,4
3235,1,2,4,1,4
3236,1,2,4,1,4
3237,1,2,4,1,4
3238,1,2,4,1,4
3239,1,2,4,1,4
3240,1,2,4,1,4
3241,1,2,4,1,4
3242,1,2,4,1,4
3243,1,2,4,1,4
3244,1,2,4,1,4
3245,1,2,4,1,4
3246,1,2,4,1,4
3247,1,2,4,1,4
3248,1,2,4,1,4
3249,1,2,4,1,4
3250,1,2,4,2,4
3251,1,2,4,2,4
3252,1,2,4,2,4
3253,1,2,4,2,4
3254,1,2,4,2,4
3255,1,2,4,2,4
3256,1,2,4,2,4
3257,1,2,4,2,4
3258,1,2,4,2,4
3259,1,2,4,2,4
3260,1,2,4,2,4
3261,1,2,4,2,4
3262,1,2,4,2,4
3263,1,2,4,2,4
3264,1,2,4,2,4
3265,1,2,4,2,4
3266,1,2,4,2,4
3267,1,2,4,2,4
3268,1,2,4,2,4
3269,1,2,4,2,4
3270,1,2,4,2,4
3271,1,2,4,2,4
3272,1,2,4,2,4
3273,1,2,4,2,4
3274,1,2,4,2,4
3275,1,2,4,2,4
3276,1,2,4,2,4
3277,1,2,4,2,4
3278,1,2,4,2,4
3279,1,2,4,2,4
3280,1,2,4,2,4
3281,1,2,4,2,4
3282,1,2,4,2,4
3283,1,2,4,2,4
3284,1,2,4,2,4
3285,1,2,4,2,4
3286,1,2,4,2,4
3287,1,2,4,2,4
3288,1,2,4,2,4
3289,1,2,4,2,4
3290,1,2,4,2,4
3291,1,2,4,2,4
3292,1,2,4,2,4
3293,1,2,4,2,4
3294,1,2,4,2,4
3295,1,2,4,2,4
3296,1,2,4,2,4
3297,1,2,4,2,4
3298,1,2,4,2,4
3299,1,2,4,2,4
